codigo,nombre,nombre_corto,sigla,titulo,numero_planes_estudio,codigo_estado,tipo_grupo,monto_tutoria,costo_programa,dep_inicial,siglaNoVersion,siglaNoVersionNumero
229,Maestría en Informática Aplicada a la Ingeniería y a la Arquitectura - Mención Sistemas de Comunicación y Redes de Computadoras,Mae. Informática - Mención Com. y Redes de Comp.,MI-M1,Magister en Informática Aplicada a la Ingeniería y a la Arquitectura - Mención Sistemas de Comunicac,1.0,V,T,0,0,0.0,MI-M,1
230,Maestría en Informática Aplicada a la Ingeniería y a la Arquitectura - Mención Sistemas Informáticos,Mae. Informática - Mención Sist. Inf.,MI-M2,Magister en Informática Aplicada a la Ingeniería y a la Arquitectura - Mención Sistemas Informáticos,1.0,V,T,0,0,0.0,MI-M,2
231,Maestría en Informática Aplicada a la Ingeniería y a la Arquitectura - Mención Diseño Asistido por Computadora,Mae. Informática - Mención Dis. Asist. x Comp.,MI-M3,Magister en Informática Aplicada a la Ingeniería y a la Arquitectura - Mención Diseño Asistido por C,1.0,V,T,0,0,0.0,MI-M,3
232,"DIPLOMADO EN EDUCACIÓN SUPERIOR, modalidad virtual, Versión XIII",Dip. Educ. Sup. V.13,DES13,Diploma en Educación Superior,1.0,V,T,760,3040,25.0,DES,13
233,"Especialidad en FonoAudiología, Sede Sucre, Recuperatorio","Esp. en FonoAudiología, Recup.",EEFA,Especialista en FonoAudiología,1.0,V,T,0,0,0.0,EEFA,0
234,"Maestría en Kinesiología Traumatológica y Deportiva, Recuperatorio",Mae. Kines. Traum. y Deportiva (Sucre) Recup.,MKTD,Magister en Kinesiología Traumatológica y Deportiva,1.0,V,T,0,0,0.0,MKTD,0
235,"Maestría en Kinesiología Traumatológica y Deportiva (Santa Cruz), Regularización",Regularización -  Mae. Kines. Traum. y Deportiva (Sta. Cruz) ,MKTD,Magister en Kinesiología Traumatológica y Deportiva,1.0,V,T,0,0,0.0,MKTD,0
236,"Maestría en Psicomotricidad y Estimulación Múltiple Temprana, Recuperatorio",Mae. en Psicomotricidad y E.M.T. Recup.,EPMT,Magister en Psicomotricidad y Estimulación Múltiple Temprana,1.0,V,T,,0,,EPMT,0
237,"Maestría en Psicomotricidad y Estimulación Múltiple Temprana (Santa Cruz), Regularización",Regularización - Mae. en Psicomotricidad y E.M.T. (Sta.Cruz),EPMT,Magister en Psicomotricidad y Estimulación Múltiple Temprana,1.0,V,T,,0,,EPMT,0
238,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede La Paz","Maestria en Adm de Justicia, V.3 La Paz",MAJ3L,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3L,0
239,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede Oruro","Maestria en Adm de Justicia, V.3 Oruro",MAJ3S,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3S,0
240,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede Potosí","Maestria en Adm de Justicia, V.3 Potosí",MAJ3S,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3S,0
241,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede Cochabamba","Maestria en Adm de Justicia, V.3 Cbba",MAJ3S,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3S,0
242,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede Sucre","Maestria en Adm de Justicia, V.3 Sucre",MAJ3S,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3S,0
243,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede Tarija","Maestria en Adm de Justicia, V.3 Tarija",MAJ3S,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3S,0
244,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede Santa Cruz","Maestria en Adm de Justicia, V.3 Sta Cruz",MAJ3S,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3S,0
245,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede Beni","Maestria en Adm de Justicia, V.3 Beni",MAJ3S,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3S,0
246,"MAESTRIA EN ADMINISTRACIÓN DE JUSTICIA, Versión III, Sede Pando","Maestria en Adm de Justicia, V.3 Pando",MAJ3S,MAGISTER EN ADMINISTRACIÓN DE JUSTICIA,1.0,V,T,2250,16750,10.0,MAJ3S,0
247,Maestría en Ingeniería Estructural Versión 3 - Potosí,Mae. Ing.Estructural v.3 Potosí,MIE3,Magister en Ingeniería Estructural,1.0,V,T,2250,18350,10.0,MIE,3
248,"Diplomado en Educación Superior, modalidad presencial, Versión II (Monteagudo)",Dip. en Educ. Sup. Monteagudo V.2,DESMO,Diploma en Educación Superior,1.0,V,A,750,3750,10.0,DESMO,0
249,Doctorado en Ciencias de la Educación V.6 Subsede Cochabamba,Doc. en Cienc. de la Educ. V.6 Subsede Cochabamba,DCEV6,"Doctor en Ciencias de la Educación, Ph.D.",1.0,V,T,4125,44625,10.0,DCE,DCE
250,Maestría en Ingeniería Estructural Versión 3 - Sucre,Mae. Ing.Estructural v.3 Sucre,MIE3,Magister en Ingeniería Estructural,1.0,v,t,2250,18350,10.0,MIE,3
251,Maestría en Medicina del Trabajo y Salud Ocupacional V.4 Subsede Santa Cruz,Mae. en Med. del Trab. y Salud Ocup. V.4 Santa Cruz,MTSO4,Magíster en Medicina del Trabajo y Salud Ocupacional,1.0,V,T,2250,17250,10.0,MTSO,4
252,Maestría en Educación Superior Virtual V.7,Mae. en Educ. Sup. Virt. V.7,MESV7,Magister en Educación Superior,1.0,V,T,2250,11750,10.0,MES,MES
253,Especialidad en Endodoncia,Esp. Endodoncia SC,EESC,Especialista en Endodoncia,1.0,V,T,1500,47500,10.0,EESC,0
254,Especialidad en Ortodoncia (Convenio),Esp. Ortodoncia SC,EOSC,Especialista en Ortodoncia,1.0,V,T,1500,47500,10.0,EOSC,0
255,Especialidad en Periodoncia con Mención en Implantología,Esp. Periodoncia Men.Implant. SC,EPSC,Especialista en Periodoncia con Mención en Implantología,1.0,V,T,1500,47500,10.0,EPSC,0
256,Curso de Paleografía Hispanoamericana en el Período de los Austrias (Siglos XVI - XVII),Curso de Paleografía,CPH,Ninguno,1.0,V,T,0,350,100.0,CPH,0
257,Especialidad en Periodoncia,Esp. Periodoncia - Quillacollo,EPQ,Especialista en Periodoncia,1.0,V,T,1500,40500,10.0,EPQ,0
258,Especialidad en Rehabilitación y Estética Dental,Esp. Rehab. y Estética - Quillacollo,EREQ,Especialista en Rehabilitación y Estética Dental,1.0,V,T,1500,40500,10.0,EREQ,0
259,Maestría en Gestión de Empresas Turísticas,Mae.en Gestión de Empresas Turísticas,MGEP,Magister en Gestión de Empresas Turísticas,1.0,V,T,2250,11750,10.0,MGEP,0
260,Diplomado en Epidemiologia de Campo,Dip. Epidemiologia de Campo,DEC,Diplomado en Epidemiologia de Campo,1.0,V,T,760,6240,10.0,DEC,0
261,Curso de Formación Contínua Neurokinesiología del Adulto,Curso Neurokinesiología del Adulto SC,CNA,,1.0,V,T,0,250,100.0,CNA,0
262,Curso de Formación Contínua Neurokinesiología del Adulto - Sucre,Curso Neurokinesiología del Adulto Sucre,CNAS,,1.0,V,T,0,250,100.0,CNAS,0
263,Diplomado en Docencia para Educación Superior Versión 1,Dip. Docencia para Ed. Sup V.1,DDES1,Diplomado en Docencia para Educación Superior,1.0,V,T,760,3040,10.0,DDES,1
264,Doctorado en Ciencias de la Educación Versión VII. Modalidad Virtual ,Doc. en Cienc. VII de la Educación Virtual.,DVCE,Doctor en Ciencias de la Educación,1.0,V,T,3850,48720,10.0,DVCE,0
265,Doctorado en Ciencias de la Educación V.7 Subsede La Paz,Doc. en Cienc. de la Educ. V.7 La Paz,DCE7L,"Doctor en Ciencias de la Educación, Ph.D.",1.0,V,T,4125,48375,10.0,DCE7L,0
266,Doctorado en Ciencias de la Educación V.7 Subsede Cochabamba,Doc. en Cienc. de la Educ. V.7 Cochabamba,DCE7C,"Doctor en Ciencias de la Educación, Ph.D.",1.0,V,T,4125,48375,10.0,DCE7C,0
267,Doctorado en Ciencias de la Educación V.7 Subsede Santa cruz,Doc. en Cienc. de la Educ. V.7 Santa cruz,DCE7Z,"Doctor en Ciencias de la Educación, Ph.D.",1.0,V,T,4125,48375,10.0,DCE7Z,0
268,Maestría en Educación Superior Virtual Programa de Regularización Versiones 1 a 6,Regularización - Maes. Educación Superior Prog. ,MESR,Maestría en Educación Superior,1.0,V,T,0,0,0.0,MESR,0
269,Maestría en Medicina del Trabajo y Salud Ocupacional V.4 Subsede Potosí,Mae. en Med. del Trab. y Salud Ocup. V.4 Potosí,MTSO4,Magíster en Medicina del Trabajo y Salud Ocupacional,1.0,V,T,2250,17250,10.0,MTSO,4
270,Maestría en Medicina del Trabajo y Salud Ocupacional V.4 Subsede Cochabamba,Mae. en Med. del Trab. y Salud Ocup. V.4 Cbba,MTSO4,Magíster en Medicina del Trabajo y Salud Ocupacional,1.0,V,T,2250,17250,10.0,MTSO,4
271,Maestría en Ingeniería Estructural Versión 4 - Santa Cruz,Mae. Ing.Estructural V.4 SCz,MIE4,Magister en Ingeniería Estructural,1.0,V,T,2250,25250,10.0,MIE,4
272,Maestría en Ingeniería Estructural Versión 4 - Cochabamba,Mae. Ing.Estructural V.4 Cbba,MIE4,Magister en Ingeniería Estructural,1.0,V,T,2250,25250,10.0,MIE,4
273,Maestría en Ingeniería Estructural Versión 4 - Oruro,Mae. Ing.Estructural V.4 Oruro,MIE4,Magister en Ingeniería Estructural,1.0,V,T,2250,25250,10.0,MIE,4
274,Maestría en Ingeniería Estructural Versión 4 - La Paz,Mae. Ing.Estructural V.4 LP,MIE4,Magister en Ingeniería Estructural,1.0,V,T,2250,25250,10.0,MIE,4
275,Curso de Formación Contínua en Diseño Curricular en Educación Superior,Curso de Diseño Curricular en Ed. Superior,CFDC,Ninguno,1.0,V,T,0,300,0.0,CFDC,0
276,Especialidad en Ortodoncia,Esp. Ortodoncia,EOQ,Especialista en Ortodoncia,1.0,V,T,1500,40500,10.0,EOQ,0
277,Diplomado en Normas Internacionales de Información Financiera,Diplomado en NIIF,NIIF,Diplomado en Normas Internacionales de Información Financiera.,1.0,V,T,700,6300,0.0,NIIF,0
278,Diplomado en Normas Internacionales de Información Financiera - Potosí,Diplomado en NIIF Potosí,NIIP,Diplomado en Normas Internacionales de Información Financiera.,1.0,V,T,700,6300,10.0,NIIP,0
279,Diplomado en Educación Superior Modalidad Virtual - Regularización Versiones 1 a la 13,Regularización - Dip. Educación Superior  V. 1 a la 13,DESR,Diplomado en Educación Superior,1.0,V,T,0,0,0.0,DESR,0
280,Diplomado en Docencia para Educación Superior Versión 2,Dip. Docencia para Ed. Sup V.2,DDES2,Diplomado en Docencia para Educación Superior,1.0,V,T,760,3040,10.0,DDES,2
281,"Especialidad en Ortodoncia, V.1 Santa Cruz",Esp. Ortodoncia V.1  SC,EOSC,Especialista en Ortodoncia,1.0,V,T,1500,47500,10.0,EOSC,0
282,Especialidad en Endodoncia subsede Cochabamba,Esp. en Endodoncia CBBA,EECB,Especialista en Endodoncia,1.0,V,T,1500,40260,10.0,EECB,0
283,Maestría en Administración de Negocios Versión I,Mae. en Adm. de Negocios,MANI,Magíster en Administración de Negocios,1.0,V,T,2250,18750,10.0,MANI,0
284,Maestría en Tributación Versión II,Mae. en Tributación V.2,MTII,Magíster en Tributación,1.0,V,T,2250,18750,10.0,MTII,0
285,Curso de metodología de la investigación en salud,Curso Met. de la Inv. en Salud,MIS,Certificado,1.0,1,T,0,0,0.0,MIS,0
286,"Maestría en Educación Superior, Versión VIII",Mae. en Educ. Sup. V.8,MESV8,Magíster en Educación Superior,1.0,V,T,2250,12750,10.0,MES,MES
287,Especialidad en Gestión y Manejo de Conflictos en Bolivia,Esp. Gestión y Manejo de Conflictos,EGMC,Especialista en Gestión y Manejo de Conflictos en Bolivia,1.0,V,T,1750,5250,10.0,EGMC,0
288,"Especialidad en Medicina Familiar, Hosp. Jaime Mendoza",Esp. Med. Familiar HJM,EMF1,Especialista en Medicina Familiar,1.0,V,T,0,0,0.0,EMF,1
289,"Especialidad en Anestesiología, Hospital Jaime Mendoza","Esp. en Anestesiología, HJM",EEA1,Especialista en Anestesiología,1.0,V,1,0,0,0.0,EEA,1
290,"Especialidad en Medicina Interna, Hospital Jaime Mendoza","Esp. en Med. Interna, HJM",EMI1,Especialista en Medicina Interna,1.0,V,T,0,0,0.0,EMI,1
291,"Especialidad en Cirugía General, Hospital Jaime Mendoza","Esp. en Cir. Gral., HJM",ECG1,Especialista en Cirugía General,1.0,V,T,0,0,0.0,ECG,1
292,"Especialidad en Ginecología y Obstetricia, Hospital Jaime Mendoza","Esp. en Ginecología y Obst., HJM",EGO1,Especialista en Ginecología y Obstetricia,1.0,V,T,0,0,0.0,EGO,1
293,"Especialidad en Medicina Crítica y Terapia Intensiva, Hospital Jaime Mendoza","Esp. en Med. Critica y T. Intensiva, HJM",ECT1,Especialista en Medicina Crítica y Terapia Intensiva,1.0,V,T,0,0,0.0,ECT,1
294,"Especialidad en Anestesiología, Hospital Santa Bárbara","Esp. en Anestesiología, HSB",EEA2,Especialista en Anestesiología,1.0,V,T,0,0,0.0,EEA,2
295,"Especialidad en Cirugía General, Hospital Santa Bárbara","Esp. en Cir. Gral., HSB",ECG2,Especialista en Cirugía General,1.0,V,T,0,0,0.0,ECG,2
296,"Especialidad en Medicina Interna, Hospital Santa Bárbara","Esp. en Med. Interna, HSB",EMI2,Especialista en Medicina Interna,1.0,V,T,0,0,0.0,EMI,2
297,"Especialidad en Pediatría, Hospital Santa Bárbara","Esp. en Pediatría, HSB",EEP1,Especialista en Pediatría,1.0,V,T,0,0,0.0,EEP,1
298,"Especialidad en Medicina Crítica y Terapia Intensiva, Hospital Santa Bárbara","Esp. en Med. Critica y T. Intensiva, HSB",ECT2,Especialista en Medicina Crítica y Terapia Intensiva,1.0,V,T,0,0,0.0,ECT,2
299,"Especialidad en Anatomía Patológica, Hospital Santa Bárbara","Esp. en Anat. Patológica, HSB",EAP1,Especialista en Anatomía Patológica,1.0,V,T,0,0,0.0,EAP,1
300,"Especialidad en Ginecología y Obstetricia, Hospital Gineco Obstétrico","Esp. en Ginecología y Obst., HGO",EGO2,Especialista en Ginecología y Obstetricia,1.0,V,T,0,0,0.0,EGO,2
301,"Especialidad en Neonatología, Hospital Gineco Obstétrico","Esp. en Neonatología, HGO",ENE1,Especialista en Neonatología,1.0,V,T,0,0,0.0,ENE,1
302,"Especialidad en Gastroenterología Clínica, Inst. Gastroenterológico Boliviano Japones","Esp. en Gastroenterología, Gastro.",EGC1,Especialista en Gastroenterología Clínica,1.0,V,T,0,0,0.0,EGC,1
303,"Especialidad en Cirugía General, Inst. Gastroenterológico Boliviano Japones","Esp. en Cir. Gral., Gastro.",ECG3,Especialista en Cirugía General,1.0,V,T,0,0,0.0,ECG,3
304,"Especialidad en Psiquiatría, Inst. Nal. Psiquiatrico Gregorio Pacheco","Esp. en Psiquiatría, INPGP",EPS1,Especialista en Psiquiatría,1.0,V,T,0,0,0.0,EPS,1
305,"Especialidad en Pediatría, Hospital San Pedro Claver","Esp. en Pediatría, HSPC",EEP2,Especialista en Pediatría,1.0,V,T,0,0,0.0,EEP,2
306,"Especialidad en Ginecología y Obstetricia, Hospital San Pedro Claver","Esp. en Ginecología y Obst., HSPC",EGO3,Especialista en Ginecología y Obstetricia,1.0,V,T,0,0,0.0,EGO,3
307,Maestría en Salud Pública con mención en Gerencia Versión 4 Subsede Potosí,Mae. en Salud Pública V.4 Potosí,MSP4,Magister en Salud Pública con mención en Gerencia,1.0,V,T,2250,19250,10.0,MSP,4
308,Especialidad en Salud Familiar Comunitaria Intercultural,Esp. en Salud Familiar Comu. Intercultural,SAFCI,Especialista en Salud Familiar Comunitaria Intercultural,1.0,V,T,0,0,0.0,SAFCI,0
309,Diplomado en Educación Superior Versión 2 Semi-presencial Subsede La Paz,Dip. Educ. Superior V.2 La Paz,DESL2,Diplomado en Educación Superior,1.0,V,T,760,3240,10.0,DESL,2
310,Diplomado en Docencia para Educación Superior Versión 3,Dip. Docencia para Ed. Sup V.3,DDOC3,Diplomado en Docencia para Educación Superior,1.0,V,T,760,3040,10.0,DDOC,3
311,Maestría en Salud Pública con mención en Gerencia Versión 4 Sede Sucre,Mae. en Salud Pública V.4 Sucre,MSP4S,Magister en Salud Pública con mención en Gerencia,1.0,V,T,2250,19250,10.0,MSP4S,0
312,Maestría en Medicina del Trabajo y Salud Ocupacional V.5 Subsede Santa Cruz,Mae. en Med. del trabajo y Salud Ocup. V.5 Sta Cruz,MMT5S,Magíster en en Medicina del Trabajo y Salud Ocupacional,1.0,V,T,2250,21750,10.0,MMT5S,0
313,Curso Nuevos Enfoques para la Investigación en Ciencias Sociales,Curso Nuevos Enfoques para la inv. en C. Sociales,CNECS,Certificado,1.0,V,T,0,150,100.0,CNECS,0
314,Maestría en Salud Pública con mención en Gerencia Versión 4 Subsede Santa Cruz,Mae. en Salud Pública V.4 Santa Cruz,SP4ST,Magister en Salud Pública con mención en Gerencia,1.0,V,T,2250,22250,10.0,SP4ST,0
315,Especialidad Técnica en Geotecnia,Esp. Tec. en Geotecnia,ETG,Especialista Técnico en Geotecnia,1.0,V,T,1750,12250,10.0,ETG,0
316,"Especialidad en Rehabilitación Oral y Estética Dental, Versión I, Sede Sucre",Esp. en Rehab. Oral y Est. Dental V.1 Sucre,ROED,Especialista en Rehabilitación Oral y Estética Dental,1.0,V,T,1750,36530,10.0,ROED,0
317,Especialidad en Cirugía y Traumatología Oral y Maxilofacial Versión I Subsede Cochabamba,Esp. en cir. y traum. oral y maxilofacial V.1 Cbba,CTOM,Especialista en Cirugía y Traumatología Oral y Maxilofacial,1.0,V,T,1750,88730,10.0,CTOM,0
318,Especialidad en Formulación y Evaluación de Proyectos de Manejo Integral de Cuencas,Esp. en Form. y Eval. de Proyectos de Manejo Integral de Cuencas,MIC2,Especialista en Formulación y Evaluación de Proyectos de Manejo Integral de Cuencas,1.0,V,T,0,0,0.0,MIC,2
319,Especialidad en Normativa Penal Aplicable a la Violencia de Género,Esp. en Normativa Penal ap. a la violencia de Género,NPVG,Especialista en Normativa Penal Aplicable a la Violencia de Género,1.0,V,T,1750,6250,10.0,NPVG,0
320,"Maestría en Educación Superior, Versión IX","Mae. en Educación Superior, V.9",MESV9,Magister en Educación Superior,1.0,V,T,2250,12750,10.0,MES,MES
321,Diplomado en Docencia para Educación Superior Versión IV,Dip. Docencia para Ed. Sup V.4,DDOC4,Diploma en Docencia para Educación Superior,1.0,V,T,760,3040,10.0,DDOC,4
322,Maestría en Administración de Justicia Versión IV,Mae. en Administración de Justicia V.4,MAJV4,Magister en Administración de Justicia,1.0,V,T,2250,17750,10.0,MAJ,MAJ
323,Curso de especialización en diseño y evaluación de sistemas de riego tecnificado bajo gestión comunitaria,Curso de diseño y evaluación de sist. de riego,CDER,Certificado,1.0,V,T,0,250,100.0,CDER,0
324,ACTITUDES 2.0: RETOS PARA UNA NUEVA EDUCACIÓN BASADA EN LAS TIC Y LAS REDES COLABORATIVAS,Actitudes 2.0,CA20,Certificado,1.0,V,T,0,1000,100.0,CA,20
325,Programa de Regularización Maestría en Ingeniería Estructural ,Regularización Mae. en Ing. Estructural de la Versión 1-4,RMIE,,1.0,V,T,0,0,0.0,RMIE,0
326,Maestría en Ingeniería Geotécnica Versión I Sucre,Mae. en Ingeniería Geotécnica V.1 Sucre,MIGS,Magister en Ingeniería Geotécnica,1.0,V,T,2250,29750,10.0,MIGS,0
327,Maestría en Ingeniería Geotécnica Versión I Cochabamba,Mae. en Ingeniería Geotécnica V.1 Cbba,MIGC,Magister en Ingeniería Geotécnica,1.0,V,T,2250,35750,10.0,MIGC,0
328,Maestría en Ingeniería Geotécnica Versión I Santa Cruz,Mae. en Ingeniería Geotécnica V.1 Sta Cruz,MIGT,Magister en Ingeniería Geotécnica,1.0,V,T,2250,35750,10.0,MIGT,0
329,Programa de Regularización Maestría en Administración de Justicia Versiones 1 a la 3,Regularización - Programa Regularización Administración de Justicia Versiones 1 a la 3,RMAJ,Convalidacion,1.0,V,T,0,0,0.0,RMAJ,0
330,Curso Taller: Elaboración de Proyectos de Investigación Científica - Nivel Inicial,Curso de Proyectos de Investigación Científica,CTIC,Certificado,1.0,V,T,0,0,0.0,CTIC,0
331,Maestría en Medicina del Trabajo y Salud Ocupacional Versión VI Subsede Santa Cruz,Mae. en Med. del trabajo y Salud Ocup. V.6 Sta Cruz,MMT6S,Magíster en Medicina del Trabajo y Salud Ocupacional,1.0,V,T,2250,23750,10.0,MMT6S,0
332,Programa de Regularización Especialidad en Normativa Penal Aplicable a la Violencia de Género,Regularización -  Especialidad en Normativa Penal Aplicable a la Violencia de Género,RNPV,Convalidacion,1.0,V,T,0,0,0.0,RNPV,0
333,Maestría en Administración de Negocios Versión II sede Sucre,Mae. en Adm. de Negocios V.2,MAE2,Magister en Administración de Negocios,1.0,V,T,2250,19750,10.0,MAE,2
334,Maestría en Administración de Negocios Versión II subsede Santa Cruz,Mae. en Adm. de Negocios V.2 SC,MAE2,Magister en Administración de Negocios,1.0,V,T,2250,29750,10.0,MAE,2
335,Maestría en Derecho Constitucional y Procesal Constitucional,Mae. en Derecho Constitucional y Proc. Constitucional,MDC1,Magister en Derecho Constitucional y Procesal Constitucional,1.0,V,T,2250,17750,10.0,MDC,1
336,Maestría en Ingeniería Estructural Versión V Subsede Santa Cruz,Mae. en Ingeniería Estructural V.5 Stanta Cruz,MIE5,Magister en Ingeniería Estructural,1.0,V,T,2250,32750,10.0,MIE,5
337,Maestría en Ingeniería Estructural Versión V Subsede Cochabamba,Mae. en Ingeniería Estructural V.5 Cochabamba,MIE5,Magister en Ingeniería Estructural,1.0,V,T,2250,32750,10.0,MIE,5
338,Maestría en Ingeniería Estructural Versión V Subsede Oruro,Mae. en Ingeniería Estructural V.5 Oruro,MIE5,Magister en Ingeniería Estructural,1.0,V,T,2250,32750,10.0,MIE,5
339,Maestría en Ingeniería Estructural Versión V Sede Sucre,Mae. en Ingeniería Estructural V.5 Sucre,MIE5,Magister en Ingeniería Estructural,1.0,V,T,2250,25750,10.0,MIE,5
340,Maestría en Ingeniería Estructural Versión V Subsede La Paz,Mae. en Ingeniería Estructural V.5 La Paz,MIE5,Magister en Ingeniería Estructural,1.0,V,T,2250,32750,10.0,MIE,5
